filename	onset	offset	event_label
pphU2_pHu-M_230000	3.182	5.838	Gunshot, gunfire
pphU2_pHu-M_230000	6.074	6.529	Gunshot, gunfire
pphU2_pHu-M_230000	6.732	9.412	Gunshot, gunfire
ppqjN66tvEw_150000	0.0	10.0	Vehicle
ps8Bq-1-Euc_440000	0.83	2.33	Gunshot, gunfire
psQ_1Vj5UYI_80000	6.277	9.022	Gunshot, gunfire
psYcQNDWuv4_26000	1.089	1.376	Gunshot, gunfire
psYcQNDWuv4_26000	1.686	2.007	Gunshot, gunfire
psYcQNDWuv4_26000	2.546	2.718	Gunshot, gunfire
psYcQNDWuv4_26000	3.326	3.578	Gunshot, gunfire
psYcQNDWuv4_26000	5.688	6.124	Gunshot, gunfire
pvLbIw5FBiI_130000	0.0	1.224	Gunshot, gunfire
pvLbIw5FBiI_130000	8.056	9.25	Gunshot, gunfire
pw-sjdpJ7kM_30000	6.612	6.891	Gunshot, gunfire
pxlv8zdFw8Y_30000	0.0	1.595	Gunshot, gunfire
pxlv8zdFw8Y_30000	1.731	2.19	Gunshot, gunfire
pxlv8zdFw8Y_30000	3.89	4.786	Gunshot, gunfire
pxlv8zdFw8Y_30000	5.011	7.329	Gunshot, gunfire
pxlv8zdFw8Y_30000	7.607	8.172	Gunshot, gunfire
q1CsNtR14hQ_30000	0.0	10.0	Vehicle
q1Wz4VECyIs_100000	6.67	7.345	Gunshot, gunfire
q2Bk7Kp0qj8_30000	0.0	3.044	Gunshot, gunfire
q2Bk7Kp0qj8_30000	3.661	8.498	Gunshot, gunfire
q2Bk7Kp0qj8_30000	9.128	10.0	Gunshot, gunfire
q2JNZuMZMQ0_30000	0.0	0.282	Gunshot, gunfire
q2JNZuMZMQ0_30000	3.58	3.937	Gunshot, gunfire
q2JNZuMZMQ0_30000	4.587	4.936	Gunshot, gunfire
q2JNZuMZMQ0_30000	7.024	7.252	Gunshot, gunfire
q2JNZuMZMQ0_30000	8.998	9.291	Gunshot, gunfire
q3B0c1y_wgU_30000	4.157	10.0	Vehicle
q3M0WSbsNzY_0	9.761	10.0	Gunshot, gunfire
q3iS3BpxWW8_100000	2.535	4.421	Gunshot, gunfire
q3iS3BpxWW8_100000	6.773	8.568	Gunshot, gunfire
q8QaPwOCpfw_170000	2.282	2.945	Gunshot, gunfire
q8QaPwOCpfw_170000	4.796	5.25	Gunshot, gunfire
q8QaPwOCpfw_170000	5.588	6.042	Gunshot, gunfire
q8QaPwOCpfw_170000	7.008	7.416	Gunshot, gunfire
q8QaPwOCpfw_170000	7.87	8.347	Gunshot, gunfire
q8QaPwOCpfw_170000	9.022	9.546	Gunshot, gunfire
qAh8lESoQaY_220000	0.0	10.0	Vehicle
qKcrYL4M5Fs_30000	0.217	0.622	Gunshot, gunfire
qKcrYL4M5Fs_30000	1.612	1.983	Gunshot, gunfire
qKcrYL4M5Fs_30000	2.815	3.199	Gunshot, gunfire
qKcrYL4M5Fs_30000	5.351	5.839	Gunshot, gunfire
qMm7bQsXQrM_30000	0.0	10.0	Vehicle
qPt9OAiI1Dk_30000	3.55	3.742	Gunshot, gunfire
qPt9OAiI1Dk_30000	3.969	4.189	Gunshot, gunfire
qPt9OAiI1Dk_30000	4.402	4.938	Gunshot, gunfire
qPt9OAiI1Dk_30000	5.406	6.395	Gunshot, gunfire
qPt9OAiI1Dk_30000	6.67	7.529	Gunshot, gunfire
qPt9OAiI1Dk_30000	9.392	10.0	Gunshot, gunfire
qXEymR30c4s_30000	1.084	2.077	Gunshot, gunfire
qXEymR30c4s_30000	3.318	3.838	Gunshot, gunfire
qXEymR30c4s_30000	4.507	5.5	Gunshot, gunfire
qXEymR30c4s_30000	6.78	7.216	Gunshot, gunfire
qXEymR30c4s_30000	7.75	8.39	Gunshot, gunfire
qZVlAi_KqBo_30000	4.093	4.354	Gunshot, gunfire
qZVlAi_KqBo_30000	4.526	4.732	Gunshot, gunfire
qZVlAi_KqBo_30000	4.876	5.124	Gunshot, gunfire
qbP_mDdzdPg_100000	7.868	8.058	Gunshot, gunfire
qeogZwDObKs_140000	7.214	8.02	Gunshot, gunfire
qghozNa8AOQ_190000	4.087	4.378	Gunshot, gunfire
qizzChX_r9g_50000	0.783	1.488	Gunshot, gunfire
qizzChX_r9g_50000	6.783	7.43	Gunshot, gunfire
qizzChX_r9g_50000	8.493	9.343	Gunshot, gunfire
qlN5iDmEglA_270000	0.081	0.891	Gunshot, gunfire
qlN5iDmEglA_270000	1.363	3.262	Gunshot, gunfire
qlN5iDmEglA_270000	4.036	5.648	Gunshot, gunfire
qlN5iDmEglA_270000	6.547	7.497	Gunshot, gunfire
qlN5iDmEglA_270000	7.762	10.0	Gunshot, gunfire
qmESqQW545I_170000	0.0	10.0	Vehicle
qoT3LnnDZWg_30000	1.681	1.969	Gunshot, gunfire
qoT3LnnDZWg_30000	2.835	3.144	Gunshot, gunfire
qoT3LnnDZWg_30000	4.196	4.629	Gunshot, gunfire
qoT3LnnDZWg_30000	7.557	7.88	Gunshot, gunfire
qq4tiLbaA0A_60000	0.315	1.898	Gunshot, gunfire
qq4tiLbaA0A_60000	5.449	7.055	Gunshot, gunfire
qsdAj1cOxZI_140000	0.0	10.0	Vehicle
qu2DEgZxDBI_10000	9.465	9.858	Gunshot, gunfire
qu9o3lUB_ac_30000	1.526	1.874	Gunshot, gunfire
qu9o3lUB_ac_30000	2.116	2.811	Gunshot, gunfire
qu9o3lUB_ac_30000	5.211	6.937	Gunshot, gunfire
quqbMLjaXHk_10000	2.114	2.679	Gunshot, gunfire
qxakfu0PZms_530000	0.603	2.483	Gunshot, gunfire
qxakfu0PZms_530000	2.719	3.558	Gunshot, gunfire
qxakfu0PZms_530000	7.858	8.706	Gunshot, gunfire
qyTKgpvZzJA_0	0.353	9.465	Vehicle
r0BK6IPSr2g_10000	0.068	0.188	Gunshot, gunfire
r0BK6IPSr2g_10000	0.444	0.64	Gunshot, gunfire
r0BK6IPSr2g_10000	1.016	1.234	Gunshot, gunfire
r0BK6IPSr2g_10000	1.467	1.708	Gunshot, gunfire
r0BK6IPSr2g_10000	2.039	2.25	Gunshot, gunfire
r0BK6IPSr2g_10000	2.476	2.664	Gunshot, gunfire
r0BK6IPSr2g_10000	3.01	3.198	Gunshot, gunfire
r0BK6IPSr2g_10000	4.251	4.447	Gunshot, gunfire
r0BK6IPSr2g_10000	4.673	4.898	Gunshot, gunfire
r0BK6IPSr2g_10000	5.207	5.448	Gunshot, gunfire
r3yk5mg_YuI_30000	1.619	10.0	Vehicle
rA8N-pPzVNg_11000	4.023	7.424	Vehicle
rAGtQQITLMI_16000	0.403	1.122	Gunshot, gunfire
rAGtQQITLMI_16000	2.624	4.04	Gunshot, gunfire
rCC9NlmtPos_30000	1.805	3.165	Gunshot, gunfire
rDUaSnfrVRQ_90000	4.45	4.679	Gunshot, gunfire
rDUaSnfrVRQ_90000	4.817	5.315	Gunshot, gunfire
rDUaSnfrVRQ_90000	5.626	5.778	Gunshot, gunfire
rDUaSnfrVRQ_90000	5.937	6.11	Gunshot, gunfire
rDUaSnfrVRQ_90000	6.442	7.68	Gunshot, gunfire
rDUaSnfrVRQ_90000	7.832	8.302	Gunshot, gunfire
rDUaSnfrVRQ_90000	8.454	8.745	Gunshot, gunfire
rDUaSnfrVRQ_90000	8.883	9.008	Gunshot, gunfire
rDUaSnfrVRQ_90000	9.111	9.236	Gunshot, gunfire
rDUaSnfrVRQ_90000	9.34	9.513	Gunshot, gunfire
rDUaSnfrVRQ_90000	9.63	9.713	Gunshot, gunfire
rDUaSnfrVRQ_90000	9.886	10.0	Gunshot, gunfire
rEFK1YPQJ-g_10000	5.03	5.63	Vehicle
rHiHWE9bVRI_42000	0.0	8.835	Gunshot, gunfire
rKlEhIwEveg_150000	0.0	10.0	Vehicle
rLYi3vgZQCI_10000	0.0	10.0	Vehicle
rUBoeNIGASM_0	8.0	8.236	Gunshot, gunfire
rUdwB8B9e1g_0	0.0	5.281	Vehicle
rVR5JLSVkB8_20000	0.292	1.22	Gunshot, gunfire
rVR5JLSVkB8_20000	1.66	2.313	Gunshot, gunfire
rVR5JLSVkB8_20000	3.248	3.969	Gunshot, gunfire
rVR5JLSVkB8_20000	4.134	4.787	Gunshot, gunfire
rVR5JLSVkB8_20000	5.742	6.87	Gunshot, gunfire
rVR5JLSVkB8_20000	7.509	8.725	Gunshot, gunfire
rXF3XmM20wQ_30000	5.47	6.426	Gunshot, gunfire
rdjlAyRDTsQ_10000	8.294	8.774	Gunshot, gunfire
re107pSyfEw_570000	6.975	8.291	Gunshot, gunfire
rff7PmK4W4M_30000	0.472	2.882	Vehicle
rhxBy5ek0IQ_50000	0.0	0.322	Gunshot, gunfire
rhxBy5ek0IQ_50000	0.509	0.883	Gunshot, gunfire
rhxBy5ek0IQ_50000	1.403	3.289	Gunshot, gunfire
rhxBy5ek0IQ_50000	3.701	3.907	Gunshot, gunfire
rhxBy5ek0IQ_50000	4.54	4.691	Gunshot, gunfire
rhxBy5ek0IQ_50000	4.835	4.959	Gunshot, gunfire
rhxBy5ek0IQ_50000	5.659	5.928	Gunshot, gunfire
rhxBy5ek0IQ_50000	6.588	6.815	Gunshot, gunfire
rhxBy5ek0IQ_50000	7.426	7.674	Gunshot, gunfire
rjZSqB0UXQo_510000	6.62	7.011	Gunshot, gunfire
rjZSqB0UXQo_510000	7.187	7.592	Gunshot, gunfire
rjZSqB0UXQo_510000	7.872	8.932	Gunshot, gunfire
rjZSqB0UXQo_510000	9.514	10.0	Gunshot, gunfire
rkoKRRfGJYo_430000	0.481	0.757	Gunshot, gunfire
rkoKRRfGJYo_430000	1.228	1.477	Gunshot, gunfire
rkoKRRfGJYo_430000	3.849	4.139	Gunshot, gunfire
rkoKRRfGJYo_430000	4.381	4.554	Gunshot, gunfire
rkoKRRfGJYo_430000	4.692	4.907	Gunshot, gunfire
rkoKRRfGJYo_430000	5.253	6.048	Gunshot, gunfire
rkoKRRfGJYo_430000	7.334	8.24	Gunshot, gunfire
rkoKRRfGJYo_430000	8.593	8.925	Gunshot, gunfire
rkoKRRfGJYo_430000	9.513	9.838	Gunshot, gunfire
rpKrZShy2Vg_230000	0.65	2.024	Gunshot, gunfire
rpKrZShy2Vg_230000	2.402	5.22	Gunshot, gunfire
rpKrZShy2Vg_230000	6.175	7.117	Gunshot, gunfire
rpKrZShy2Vg_230000	7.447	8.67	Gunshot, gunfire
rpKrZShy2Vg_230000	9.0	10.0	Gunshot, gunfire
rpTLpgjQozU_40000	8.122	8.984	Gunshot, gunfire
rvO8ZxesByE_0	4.787	5.128	Gunshot, gunfire
rw1i5cG38do_70000	9.851	10.0	Gunshot, gunfire
s-S6I47mcZc_0	3.56	6.269	Vehicle
s0Thk3d_zLE_390000	0.0	0.55	Gunshot, gunfire
s0Thk3d_zLE_390000	3.567	3.991	Gunshot, gunfire
s0Thk3d_zLE_390000	4.53	5.011	Gunshot, gunfire
s0Thk3d_zLE_390000	5.298	6.812	Gunshot, gunfire
s14K0u7ETo0_210000	0.015	4.455	Vehicle
s1LplIZAngg_0	2.601	4.498	Gunshot, gunfire
s1LplIZAngg_0	4.725	4.918	Gunshot, gunfire
s1LplIZAngg_0	5.124	6.333	Gunshot, gunfire
s1LplIZAngg_0	7.797	10.0	Gunshot, gunfire
s4lF-5ItUx0_9000	8.061	8.883	Gunshot, gunfire
s6oUJHo4zdU_7000	1.785	2.165	Gunshot, gunfire
s6oUJHo4zdU_7000	2.546	2.673	Gunshot, gunfire
s8rMQZoSXQo_30000	1.143	1.598	Gunshot, gunfire
s8rMQZoSXQo_30000	2.053	2.426	Gunshot, gunfire
s8rMQZoSXQo_30000	3.247	3.637	Gunshot, gunfire
s8rMQZoSXQo_30000	8.088	8.576	Gunshot, gunfire
sHSZeackXso_430000	0.0	2.58	Gunshot, gunfire
sKMqxqjHbYM_4000	2.736	3.073	Gunshot, gunfire
sKMqxqjHbYM_4000	3.365	3.614	Gunshot, gunfire
sKMqxqjHbYM_4000	3.804	4.002	Gunshot, gunfire
sKMqxqjHbYM_4000	5.092	5.355	Gunshot, gunfire
sNSHV8zlddE_220000	1.421	2.085	Gunshot, gunfire
sNSHV8zlddE_220000	2.195	2.857	Gunshot, gunfire
sNSHV8zlddE_220000	4.102	4.853	Gunshot, gunfire
sNlw1oA9f_c_560000	0.398	0.626	Gunshot, gunfire
sNlw1oA9f_c_560000	1.898	2.265	Gunshot, gunfire
sNlw1oA9f_c_560000	6.788	7.085	Gunshot, gunfire
sNlw1oA9f_c_560000	8.454	8.821	Gunshot, gunfire
sOsm2XKQmT8_540000	9.919	10.0	Gunshot, gunfire
sQ4_H3LSO6E_10000	0.0	1.321	Gunshot, gunfire
sQ4_H3LSO6E_10000	9.604	10.0	Gunshot, gunfire
sSI79N-atKM_30000	9.862	10.0	Gunshot, gunfire
sSe6yAOmkgg_30000	0.0	10.0	Vehicle
sUVUOiVRLDY_40000	8.132	10.0	Vehicle
sYs1ss_uxBg_250000	0.55	0.757	Gunshot, gunfire
sYs1ss_uxBg_250000	0.975	1.181	Gunshot, gunfire
sYs1ss_uxBg_250000	1.433	1.64	Gunshot, gunfire
sYs1ss_uxBg_250000	1.793	2.101	Gunshot, gunfire
sYs1ss_uxBg_250000	2.264	2.605	Gunshot, gunfire
sYs1ss_uxBg_250000	4.943	5.229	Gunshot, gunfire
sYs1ss_uxBg_250000	5.459	5.757	Gunshot, gunfire
scOvRpEB7KY_210000	0.0	10.0	Vehicle
seskdVqgAkA_30000	0.0	0.322	Gunshot, gunfire
seskdVqgAkA_30000	0.964	2.361	Gunshot, gunfire
seskdVqgAkA_30000	3.994	5.692	Gunshot, gunfire
seskdVqgAkA_30000	5.838	8.056	Gunshot, gunfire
shdp9m_OEZk_30000	0.0	7.323	Vehicle
slx_cgTJjNY_30000	0.0	10.0	Vehicle
sq3jcffMfwU_0	0.883	1.24	Gunshot, gunfire
svm3XOsuaAE_460000	6.801	8.906	Gunshot, gunfire
szJljGi9e3Y_170000	0.0	0.395	Gunshot, gunfire
szJljGi9e3Y_170000	0.517	0.948	Gunshot, gunfire
szJljGi9e3Y_170000	3.84	5.497	Gunshot, gunfire
szJljGi9e3Y_170000	7.544	8.251	Gunshot, gunfire
szJljGi9e3Y_170000	8.568	10.0	Gunshot, gunfire
t2CeAeYVZPQ_10000	1.299	1.606	Gunshot, gunfire
t2CeAeYVZPQ_10000	1.953	2.252	Gunshot, gunfire
t6KG64uBMhI_490000	0.302	0.454	Gunshot, gunfire
t6KG64uBMhI_490000	3.295	3.429	Gunshot, gunfire
t78FKnf_kew_230000	8.142	8.638	Gunshot, gunfire
t7pfnTWWV1o_30000	0.0	10.0	Vehicle
tCjeL7c0hcw_30000	0.0	10.0	Vehicle
tDjRIdRngeM_80000	1.548	1.921	Gunshot, gunfire
tDjRIdRngeM_80000	2.096	2.736	Gunshot, gunfire
tEuTDqxHWa0_20000	2.205	4.822	Gunshot, gunfire
tEuTDqxHWa0_20000	8.874	10.0	Gunshot, gunfire
tIM-H2rdq8U_60000	0.547	2.363	Gunshot, gunfire
tIM-H2rdq8U_60000	6.135	7.835	Gunshot, gunfire
tI_TCiFSTjU_0	5.391	5.866	Gunshot, gunfire
tI_TCiFSTjU_0	8.561	10.0	Gunshot, gunfire
tKjIGIIhlpk_200000	0.0	0.339	Gunshot, gunfire
tKjIGIIhlpk_200000	4.47	5.056	Gunshot, gunfire
tKjIGIIhlpk_200000	6.509	7.111	Gunshot, gunfire
tKjIGIIhlpk_200000	7.306	7.841	Gunshot, gunfire
tKjIGIIhlpk_200000	9.624	10.0	Gunshot, gunfire
tLy54AcZ5gs_40000	5.723	5.934	Gunshot, gunfire
tRsRQPLnJ54_30000	3.561	5.028	Gunshot, gunfire
tRsRQPLnJ54_30000	6.327	7.682	Gunshot, gunfire
tRsRQPLnJ54_30000	8.799	9.637	Gunshot, gunfire
tTM85aodiWE_100000	2.784	3.06	Gunshot, gunfire
tTM85aodiWE_100000	4.327	4.538	Gunshot, gunfire
tTM85aodiWE_100000	6.074	6.39	Gunshot, gunfire
tTM85aodiWE_100000	7.43	7.698	Gunshot, gunfire
tTM85aodiWE_100000	8.373	8.633	Gunshot, gunfire
tTM85aodiWE_100000	9.258	9.486	Gunshot, gunfire
tVI69K9YCvo_20000	0.0	5.646	Vehicle
tVPWhHJjngw_17000	0.0	4.424	Vehicle
tWHR1dhKZSs_160000	1.938	2.655	Gunshot, gunfire
tXDjaLXnYFk_90000	0.0	10.0	Vehicle
tYEdr6fGeWc_2000	0.391	2.01	Gunshot, gunfire
tYEdr6fGeWc_2000	2.802	4.981	Gunshot, gunfire
tYEdr6fGeWc_2000	5.471	6.68	Gunshot, gunfire
tYEdr6fGeWc_2000	7.597	9.153	Gunshot, gunfire
ta2vGgYNBgg_10000	0.0	10.0	Vehicle
tcRnOrrSTxY_290000	0.85	1.236	Gunshot, gunfire
tcRnOrrSTxY_290000	2.449	2.843	Gunshot, gunfire
tcRnOrrSTxY_290000	3.732	4.189	Gunshot, gunfire
tcRnOrrSTxY_290000	5.157	5.362	Gunshot, gunfire
tmAQztUbW4A_100000	1.227	1.736	Gunshot, gunfire
tmAQztUbW4A_100000	3.186	4.567	Gunshot, gunfire
txBjKuhNWLM_120000	0.0	10.0	Vehicle
ty5bi78nKpw_12000	0.0	9.504	Vehicle
tyRwdZFm0JQ_10000	0.03	10.0	Vehicle
tynjQtLDajY_180000	1.309	1.61	Gunshot, gunfire
tynjQtLDajY_180000	3.988	4.447	Gunshot, gunfire
u-dm4VDg7Jo_200000	9.15	9.472	Gunshot, gunfire
u0WIt1DVMLE_70000	0.0	10.0	Vehicle
u1I4dVt0nc4_510000	8.511	8.998	Gunshot, gunfire
u1izJAqEigg_320000	8.717	9.09	Gunshot, gunfire
u2OLu1EcNyc_28000	0.0	9.102	Vehicle
u33BSqwnDns_10000	1.248	1.536	Gunshot, gunfire
u33BSqwnDns_10000	2.629	2.931	Gunshot, gunfire
u33BSqwnDns_10000	3.797	4.072	Gunshot, gunfire
u33BSqwnDns_10000	5.083	5.371	Gunshot, gunfire
u33BSqwnDns_10000	6.134	6.457	Gunshot, gunfire
u33BSqwnDns_10000	7.248	7.591	Gunshot, gunfire
u33BSqwnDns_10000	8.918	9.282	Gunshot, gunfire
u3QOmg2LsYo_20000	0.0	0.435	Gunshot, gunfire
u3QOmg2LsYo_20000	8.406	8.608	Gunshot, gunfire
u8plKIViH9c_30000	7.526	8.402	Gunshot, gunfire
u9-spTJb9us_200000	7.43	8.34	Gunshot, gunfire
u9-spTJb9us_200000	8.844	9.429	Gunshot, gunfire
uDKQfzMXPfw_170000	2.864	3.423	Gunshot, gunfire
uG1fRb42ibU_370000	0.315	1.85	Gunshot, gunfire
uG1fRb42ibU_370000	2.078	3.247	Gunshot, gunfire
uG1fRb42ibU_370000	3.697	6.788	Gunshot, gunfire
uG1fRb42ibU_370000	7.479	8.593	Gunshot, gunfire
uG1fRb42ibU_370000	8.779	9.865	Gunshot, gunfire
uGvE9PYnY7U_0	0.964	1.257	Gunshot, gunfire
uGvE9PYnY7U_0	1.453	1.774	Gunshot, gunfire
uGvE9PYnY7U_0	2.025	2.304	Gunshot, gunfire
uH1RLi0oCXQ_30000	3.748	5.159	Gunshot, gunfire
uJiyTluZJ4M_15000	0.0	9.43	Vehicle
uOIhUh7tErk_250000	4.165	4.331	Gunshot, gunfire
uRjqSSLsbDA_120000	7.73	9.395	Gunshot, gunfire
uRjqSSLsbDA_120000	9.546	10.0	Gunshot, gunfire
uWdi1Coffp8_20000	3.725	3.923	Gunshot, gunfire
uWdi1Coffp8_20000	4.063	4.319	Gunshot, gunfire
uWdi1Coffp8_20000	4.459	4.715	Gunshot, gunfire
uWeMGkt-pik_280000	3.558	6.295	Gunshot, gunfire
uXAZ18gFWkY_30000	0.0	0.177	Gunshot, gunfire
uXAZ18gFWkY_30000	0.455	0.618	Gunshot, gunfire
uXAZ18gFWkY_30000	2.206	2.349	Gunshot, gunfire
uXAZ18gFWkY_30000	2.512	2.675	Gunshot, gunfire
uXAZ18gFWkY_30000	2.885	3.096	Gunshot, gunfire
uXAZ18gFWkY_30000	3.395	3.632	Gunshot, gunfire
uXAZ18gFWkY_30000	3.917	4.162	Gunshot, gunfire
uYO70ufhvZU_30000	7.512	7.591	Gunshot, gunfire
ua3pXthK8QE_140000	0.0	10.0	Vehicle
ufKiZ0t2zzg_30000	4.916	6.746	Gunshot, gunfire
ufTSHHSDwOQ_190000	5.921	7.447	Gunshot, gunfire
ufTSHHSDwOQ_190000	7.639	8.333	Gunshot, gunfire
uhPmfykA5iY_400000	0.0	0.175	Gunshot, gunfire
uhPmfykA5iY_400000	0.582	1.362	Gunshot, gunfire
uhPmfykA5iY_400000	1.886	2.817	Gunshot, gunfire
uhPmfykA5iY_400000	3.341	4.179	Gunshot, gunfire
uhPmfykA5iY_400000	4.494	5.355	Gunshot, gunfire
uhPmfykA5iY_400000	5.635	6.519	Gunshot, gunfire
ujxtugZmH18_30000	8.802	10.0	Vehicle
umpkXfRaa8M_80000	0.031	0.409	Gunshot, gunfire
umpkXfRaa8M_80000	4.559	5.087	Gunshot, gunfire
umpkXfRaa8M_80000	5.449	6.173	Gunshot, gunfire
umpkXfRaa8M_80000	6.614	6.717	Gunshot, gunfire
umpkXfRaa8M_80000	7.937	8.228	Gunshot, gunfire
undgqFLxRLc_10000	0.0	10.0	Vehicle
upG2RNR_aWw_30000	0.0	10.0	Vehicle
upcL7tojfd4_150000	0.0	10.0	Vehicle
uqndwMvqqXk_80000	8.644	9.335	Gunshot, gunfire
ut0F7aMwekI_0	5.85	6.386	Gunshot, gunfire
uuVxcOmS3is_30000	2.857	3.403	Gunshot, gunfire
uvJ5mJU4gps_0	7.441	8.677	Gunshot, gunfire
uvJ5mJU4gps_0	9.835	10.0	Gunshot, gunfire
v2aKIpat9Pg_70000	7.919	8.407	Gunshot, gunfire
v2aKIpat9Pg_70000	8.544	9.004	Gunshot, gunfire
v6eBPlhW7mw_10000	1.835	5.528	Vehicle
v9QZGAuMISc_230000	3.754	10.0	Vehicle
vAld2w4Limw_0	0.078	0.267	Gunshot, gunfire
vAld2w4Limw_0	1.043	1.284	Gunshot, gunfire
vAld2w4Limw_0	2.112	2.346	Gunshot, gunfire
vAld2w4Limw_0	3.109	3.337	Gunshot, gunfire
vAld2w4Limw_0	4.054	5.788	Gunshot, gunfire
vBEX_AisRFc_170000	0.0	0.519	Gunshot, gunfire
vBEX_AisRFc_170000	0.941	1.934	Gunshot, gunfire
vBEX_AisRFc_170000	2.19	2.558	Gunshot, gunfire
vBEX_AisRFc_170000	2.859	4.041	Gunshot, gunfire
vBEX_AisRFc_170000	6.426	6.591	Gunshot, gunfire
vCERPAToar4_10000	0.03	0.579	Gunshot, gunfire
vCERPAToar4_10000	0.865	1.46	Gunshot, gunfire
vCERPAToar4_10000	1.806	2.408	Gunshot, gunfire
vCS73qLxfwQ_240000	0.0	10.0	Vehicle
vEt6wEMMqdI_270000	6.055	10.0	Vehicle
vKhMTLFvHgk_40000	7.805	8.719	Gunshot, gunfire
vMR-lkHmzI4_550000	2.575	3.488	Gunshot, gunfire
vNFBvJtDG74_180000	1.78	3.622	Gunshot, gunfire
vPFEjyu1Dwc_140000	4.411	7.725	Gunshot, gunfire
vPFEjyu1Dwc_140000	8.388	10.0	Gunshot, gunfire
vPnXNdaYAxk_10000	2.528	3.557	Gunshot, gunfire
vUowgkvPI3c_160000	5.218	5.501	Gunshot, gunfire
vXcPnYvavl0_10000	1.124	1.697	Gunshot, gunfire
vXcPnYvavl0_10000	1.938	2.649	Gunshot, gunfire
vXcPnYvavl0_10000	2.901	3.463	Gunshot, gunfire
vXcPnYvavl0_10000	3.75	4.427	Gunshot, gunfire
vXcPnYvavl0_10000	4.725	5.298	Gunshot, gunfire
vXcPnYvavl0_10000	5.631	6.284	Gunshot, gunfire
vXcPnYvavl0_10000	6.525	7.362	Gunshot, gunfire
vXcPnYvavl0_10000	7.523	8.475	Gunshot, gunfire
vXcPnYvavl0_10000	9.346	10.0	Gunshot, gunfire
vaFOvJN5JLc_20000	0.0	10.0	Vehicle
vct3DdiYrNk_14000	0.0	9.197	Vehicle
vfYvVQsEgWw_420000	7.381	9.348	Gunshot, gunfire
vmm2l3Scfjc_0	8.545	9.538	Vehicle
vneqmxzbPwQ_30000	5.685	6.551	Gunshot, gunfire
vneqmxzbPwQ_30000	9.504	10.0	Gunshot, gunfire
vog6DB0O5PY_0	0.059	10.0	Vehicle
vpjVm8vKzMk_150000	2.446	3.316	Gunshot, gunfire
vpjVm8vKzMk_150000	5.467	6.62	Gunshot, gunfire
vrQ1Q8-rloM_10000	0.0	10.0	Vehicle
vueq0OKpLrM_200000	9.429	10.0	Gunshot, gunfire
w4-CNNWZUQo_520000	0.0	10.0	Vehicle
w42JgHdAQLg_30000	0.03	10.0	Vehicle
w66mX_JtxEU_30000	8.866	9.165	Gunshot, gunfire
w6tjCd5sFX0_10000	0.013	0.525	Gunshot, gunfire
w6tjCd5sFX0_10000	1.088	1.383	Gunshot, gunfire
w6tjCd5sFX0_10000	1.805	2.279	Gunshot, gunfire
w6tjCd5sFX0_10000	3.214	3.649	Gunshot, gunfire
w6tjCd5sFX0_10000	5.301	5.672	Gunshot, gunfire
w6tjCd5sFX0_10000	7.657	8.067	Gunshot, gunfire
w8iEvtWeSI0_30000	0.0	10.0	Vehicle
w9rxjSpj6gk_150000	0.0	10.0	Vehicle
wB4ZhqE_lHM_180000	1.83	2.304	Gunshot, gunfire
wB4ZhqE_lHM_180000	5.251	5.726	Gunshot, gunfire
wB4ZhqE_lHM_180000	8.603	9.05	Gunshot, gunfire
wCtQ_m27D6s_30000	9.439	9.671	Gunshot, gunfire
wDU3I0YWrpM_30000	0.015	1.112	Gunshot, gunfire
wDU3I0YWrpM_30000	1.296	2.312	Gunshot, gunfire
wDU3I0YWrpM_30000	2.6	3.542	Gunshot, gunfire
wDU3I0YWrpM_30000	4.271	5.287	Gunshot, gunfire
wDU3I0YWrpM_30000	5.427	6.709	Gunshot, gunfire
wDU3I0YWrpM_30000	7.128	8.38	Gunshot, gunfire
wDU3I0YWrpM_30000	9.094	10.0	Gunshot, gunfire
wHeEtjqGNxU_350000	0.0	0.79	Gunshot, gunfire
wI_5gGBLAfA_90000	1.118	1.816	Gunshot, gunfire
wI_5gGBLAfA_90000	2.701	4.424	Gunshot, gunfire
wI_5gGBLAfA_90000	4.971	6.787	Gunshot, gunfire
wI_5gGBLAfA_90000	8.335	9.558	Gunshot, gunfire
wJo-a3EQo0w_140000	0.0	10.0	Vehicle
wM9BUXkg7bM_180000	1.422	1.892	Gunshot, gunfire
wM9BUXkg7bM_180000	4.622	5.195	Gunshot, gunfire
wM9BUXkg7bM_180000	7.259	7.878	Gunshot, gunfire
wPsrSH02j1w_60000	5.188	6.009	Gunshot, gunfire
wPsrSH02j1w_60000	6.204	6.553	Gunshot, gunfire
wQEKYioOiIM_50000	0.0	2.174	Gunshot, gunfire
wSyO4QEP-Ak_30000	7.073	7.464	Gunshot, gunfire
wTAis2AJp9U_160000	3.271	3.516	Gunshot, gunfire
wYgis_qRMK0_22000	0.0	5.128	Vehicle
wZTfCOkUAh4_17000	0.0	9.34	Vehicle
w_VZgGhMrnU_10000	0.0	1.189	Vehicle
weu8Pt8LhNk_170000	6.132	7.765	Gunshot, gunfire
weu8Pt8LhNk_170000	8.969	10.0	Gunshot, gunfire
wo1lyhE0usI_240000	0.252	0.413	Gunshot, gunfire
wo1lyhE0usI_240000	0.619	0.734	Gunshot, gunfire
wo1lyhE0usI_240000	0.94	1.078	Gunshot, gunfire
wo1lyhE0usI_240000	1.319	1.479	Gunshot, gunfire
wo1lyhE0usI_240000	1.984	2.133	Gunshot, gunfire
